work_year,exp_level,emp_type,salary
2023,MI,FT,190000
2023,MI,FT,125000
2023,EN,FT,130002
2023,EN,FT,71908
2023,MI,FT,80000
2023,MI,FT,60000
2023,MI,FT,167500
2023,MI,FT,106500
2023,SE,FT,202800
2023,SE,FT,104300
2023,MI,FT,121000
2023,EN,FT,60000
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,150000
2023,SE,FT,110000
2023,SE,FT,230000
2023,SE,FT,175000
2023,SE,FT,200000
2023,SE,FT,170000
2023,SE,FT,175000
2023,SE,FT,160000
2023,SE,FT,255000
2023,SE,FT,160000
2023,SE,FT,116990
2023,SE,FT,82920
2023,SE,FT,121000
2023,SE,FT,78000
2023,SE,FT,159000
2023,SE,FT,105000
2023,SE,FT,309400
2023,SE,FT,159100
2023,MI,FT,155000
2023,MI,FT,102000
2023,SE,FT,374000
2023,SE,FT,197500
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,240000
2023,SE,FT,187000
2023,MI,FT,20000
2023,SE,FT,210000
2023,SE,FT,190000
2023,MI,FT,95000
2023,MI,FT,70000
2023,SE,FT,195000
2023,SE,FT,119000
2023,SE,FT,216000
2023,SE,FT,184000
2023,SE,FT,200000
2023,SE,FT,160000
2023,SE,FT,80000
2023,SE,FT,70000
2023,SE,FT,185000
2023,SE,FT,79600
2023,MI,FT,60000
2023,MI,FT,50000
2023,SE,FT,266450
2023,SE,FT,177700
2023,SE,FT,245000
2023,SE,FT,185000
2023,SE,FT,247500
2023,SE,FT,172200
2023,SE,FT,222200
2023,SE,FT,136000
2023,SE,FT,55720
2023,SE,FT,50700
2021,MI,PT,56000
2023,SE,FT,370000
2023,SE,FT,200000
2023,SE,FT,196000
2023,SE,FT,121000
2023,SE,FT,202800
2023,SE,FT,104300
2023,MI,FT,135000
2023,MI,FT,115000
2023,SE,FT,302000
2023,SE,FT,189000
2023,MI,FT,65000
2023,MI,FT,55000
2023,SE,FT,220000
2023,SE,FT,170000
2023,SE,FT,185000
2023,SE,FT,79600
2023,SE,FT,110000
2023,SE,FT,75000
2023,SE,FT,150000
2023,SE,FT,93000
2022,SE,FT,190000
2023,SE,FT,200000
2023,SE,FT,204500
2023,SE,FT,142200
2023,SE,FT,204500
2023,SE,FT,126400
2023,SE,FT,216000
2023,SE,FT,184000
2023,SE,FT,139600
2023,SE,FT,85700
2023,MI,FT,100000
2023,MI,FT,128750
2023,MI,FT,79350
2023,MI,FT,60000
2023,MI,FT,55000
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,174000
2023,SE,FT,134000
2023,MI,FT,155000
2023,MI,FT,125000
2023,SE,FT,185000
2023,SE,FT,79600
2023,SE,FT,194400
2023,SE,FT,132192
2023,SE,FT,273400
2023,SE,FT,182200
2023,MI,FT,165000
2023,MI,FT,142500
2023,SE,FT,213654
2023,SE,FT,142436
2023,SE,FT,124230
2023,SE,FT,68637
2023,MI,FT,204000
2023,MI,FT,161500
2023,SE,FT,204500
2023,SE,FT,142200
2023,SE,FT,185900
2023,SE,FT,129300
2023,MI,FT,200000
2023,MI,FT,100000
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,175000
2023,SE,FT,148750
2023,SE,FT,226600
2023,SE,FT,140100
2023,SE,FT,135000
2023,SE,FT,95000
2023,SE,FT,287700
2023,SE,FT,148000
2023,SE,FT,227240
2023,SE,FT,197600
2023,SE,FT,161000
2023,SE,FT,140000
2023,SE,FT,221000
2023,SE,FT,185000
2023,SE,FT,210000
2023,SE,FT,178500
2023,MI,FT,180000
2023,MI,FT,150000
2023,MI,FT,146100
2023,MI,FT,112400
2023,SE,FT,160000
2023,SE,FT,140000
2023,MI,FT,70000
2023,MI,FT,65000
2023,SE,FT,331640
2023,SE,FT,267720
2023,SE,FT,285000
2023,SE,FT,205000
2023,EN,FT,90000
2023,SE,FT,120350
2023,SE,FT,74400
2023,SE,FT,146000
2023,SE,FT,94000
2023,MI,FT,237400
2023,MI,FT,158200
2023,SE,FT,225000
2023,SE,FT,156400
2023,SE,FT,192000
2023,SE,FT,164000
2023,SE,FT,150000
2023,SE,FT,141000
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,309400
2023,SE,FT,159100
2023,SE,FT,267000
2023,SE,FT,205000
2023,SE,FT,147100
2023,SE,FT,90700
2023,SE,FT,115000
2023,SE,FT,72000
2023,SE,FT,169000
2023,SE,FT,110600
2023,SE,FT,55000
2023,SE,FT,55000
2023,SE,FT,185000
2023,SE,FT,79600
2023,SE,FT,165000
2023,SE,FT,141000
2023,EN,FT,144000
2023,SE,FT,240000
2023,SE,FT,142000
2023,MI,CT,180000
2023,MI,CT,105000
2023,EN,FT,80000
2023,EN,FT,60000
2023,SE,FT,268000
2023,SE,FT,180000
2023,MI,FT,144628
2023,MI,FT,115702
2023,SE,FT,144000
2023,SE,FT,132000
2023,SE,FT,106400
2023,SE,FT,81800
2023,SE,FT,134200
2023,SE,FT,103200
2023,SE,FT,110000
2023,SE,FT,93500
2023,SE,FT,208200
2023,SE,FT,151200
2023,SE,FT,240000
2023,SE,FT,180000
2023,SE,FT,270000
2023,SE,FT,220000
2023,EX,FT,194500
2023,EX,FT,115500
2023,SE,FT,225000
2023,SE,FT,156400
2023,SE,FT,140000
2023,SE,FT,100000
2023,SE,FT,193600
2023,SE,FT,119700
2023,SE,FT,225000
2023,SE,FT,199000
2023,EN,FT,50000
2023,EN,FT,40000
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,120000
2023,SE,FT,95000
2023,MI,FT,80000
2023,MI,FT,45000
2023,SE,FT,225000
2023,SE,FT,156400
2023,SE,FT,325000
2023,EX,FT,1050000
2023,EN,FT,38000
2023,SE,FT,155000
2023,SE,FT,100000
2023,SE,FT,85000
2023,SE,FT,65000
2023,SE,FT,280100
2023,SE,FT,168100
2023,SE,FT,200000
2023,SE,FT,120000
2023,SE,FT,185000
2023,SE,FT,79600
2023,SE,FT,149040
2023,SE,FT,113900
2023,SE,FT,240000
2023,SE,FT,180000
2023,SE,FT,165000
2023,SE,FT,145000
2023,SE,FT,165000
2023,SE,FT,145000
2023,SE,FT,274450
2023,SE,FT,199600
2023,MI,FT,83500
2023,MI,FT,52500
2023,SE,FT,140000
2023,SE,FT,76500
2023,SE,FT,45000
2023,SE,FT,36000
2023,SE,FT,306000
2023,SE,FT,204000
2023,SE,FT,204500
2023,SE,FT,142200
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,136000
2023,SE,FT,104000
2023,SE,FT,115000
2023,SE,FT,81500
2023,MI,FT,280000
2023,SE,FT,800000
2023,EX,FT,250000
2023,EX,FT,180000
2023,MI,FT,100000
2023,MI,FT,70000
2023,MI,FT,100000
2023,MI,FT,70000
2023,SE,FT,240000
2023,SE,FT,157000
2023,SE,FT,222200
2023,SE,FT,136000
2023,SE,FT,204500
2023,SE,FT,142200
2023,SE,FT,140700
2023,SE,FT,109600
2023,SE,FT,278000
2023,SE,FT,173000
2023,SE,FT,110000
2023,SE,FT,95000
2023,SE,FT,305000
2023,SE,FT,160000
2023,SE,FT,175000
2023,SE,FT,125000
2023,SE,FT,155000
2023,SE,FT,120000
2023,SE,FT,85000
2023,SE,FT,80000
2023,EN,FT,24000
2023,SE,FT,165400
2023,SE,FT,127300
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,259000
2023,SE,FT,138750
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,273400
2023,SE,FT,182200
2023,SE,FT,192000
2023,SE,FT,178000
2023,SE,FT,218000
2023,SE,FT,85000
2023,SE,FT,132000
2023,SE,FT,71500
2023,SE,FT,252000
2023,SE,FT,129000
2023,SE,FT,215050
2023,SE,FT,113100
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,218000
2023,SE,FT,85000
2023,MI,FT,130000
2023,MI,FT,85000
2023,EX,FT,250000
2023,EX,FT,200000
2023,SE,FT,220000
2023,SE,FT,170000
2023,SE,FT,145000
2023,SE,FT,115000
2023,SE,FT,184000
2023,SE,FT,123000
2023,MI,FT,75000
2023,MI,FT,65000
2023,SE,FT,168400
2023,SE,FT,90700
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,258000
2023,SE,FT,190000
2023,SE,FT,169000
2023,SE,FT,110600
2023,SE,FT,80000
2023,SE,FT,70000
2023,SE,FT,136505
2023,SE,FT,100895
2023,SE,FT,200000
2023,SE,FT,150000
2023,SE,FT,202800
2023,SE,FT,104300
2023,SE,FT,275300
2023,SE,FT,183500
2023,SE,FT,168400
2023,SE,FT,105200
2023,MI,FT,240000
2023,MI,FT,150000
2023,MI,FT,130000
2023,MI,FT,120000
2023,MI,FT,93000
2023,SE,FT,248100
2023,SE,FT,145900
2023,SE,FT,177000
2023,SE,FT,118000
2023,SE,FT,120350
2023,SE,FT,74400
2023,SE,FT,190000
2023,SE,FT,120000
2023,SE,FT,237400
2023,SE,FT,132870
2023,SE,FT,248100
2023,SE,FT,145900
2023,SE,FT,170000
2023,SE,FT,125000
2023,SE,FT,105000
2023,SE,FT,90000
2023,SE,FT,317070
2023,SE,FT,170730
2023,MI,FT,170000
2023,MI,FT,125000
2023,SE,FT,158700
2023,SE,FT,123906
2023,SE,FT,222200
2023,SE,FT,136000
2023,SE,FT,166000
2023,SE,FT,128000
2023,MI,FT,75000
2023,MI,FT,62000
2023,EX,FT,333500
2023,EX,FT,180500
2023,SE,FT,242921
2023,SE,FT,170045
2023,SE,FT,248100
2023,SE,FT,145900
2023,MI,FT,75000
2023,MI,FT,62000
2023,SE,FT,225000
2023,SE,FT,156400
2023,EX,FT,257400
2023,EX,FT,210600
2023,MI,FT,65000
2023,MI,FT,50000
2023,SE,FT,293000
2023,SE,FT,180000
2023,EX,FT,260000
2023,EX,FT,192000
2023,MI,FT,170000
2023,MI,FT,125000
2023,EN,FT,99000
2023,SE,FT,130000
2023,SE,FT,100000
2023,SE,FT,233000
2023,SE,FT,166000
2023,SE,FT,185100
2023,SE,FT,127600
2023,MI,FT,105000
2023,MI,FT,80000
2023,EX,FT,160000
2023,EX,FT,55000
2023,SE,FT,241000
2023,SE,FT,163000
2023,MI,FT,120000
2023,MI,FT,90000
2023,SE,FT,218000
2023,SE,FT,118000
2023,SE,FT,210000
2023,SE,FT,168000
2023,SE,FT,311000
2023,SE,FT,162540
2023,MI,FT,42000
2023,MI,FT,35000
2023,EX,FT,258750
2023,EX,FT,185000
2023,EX,FT,225000
2023,EX,FT,145000
2023,SE,FT,226600
2023,SE,FT,140100
2023,SE,FT,45000
2023,SE,FT,36000
2023,SE,FT,190000
2023,SE,FT,165000
2023,SE,FT,175000
2023,SE,FT,160000
2023,SE,FT,247500
2023,SE,FT,172200
2023,SE,FT,247500
2023,SE,FT,172200
2023,SE,FT,153600
2023,SE,FT,106800
2023,SE,FT,140000
2023,SE,FT,76500
2023,SE,FT,182850
2023,SE,FT,113000
2023,SE,FT,150000
2023,SE,FT,120000
2023,MI,FT,105000
2023,MI,FT,95000
2023,SE,FT,306000
2023,SE,FT,204000
2023,SE,FT,160000
2023,SE,FT,135000
2023,SE,FT,85000
2023,SE,FT,75000
2023,MI,FT,126000
2023,MI,FT,86400
2023,SE,FT,232760
2023,SE,FT,169280
2023,SE,FT,136000
2023,SE,FT,104000
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,168000
2023,SE,FT,130000
2023,SE,FT,185900
2023,SE,FT,129300
2023,MI,FT,162500
2023,MI,FT,130000
2023,SE,FT,240350
2023,SE,FT,174800
2023,SE,FT,247500
2023,SE,FT,172200
2023,SE,FT,154000
2023,SE,FT,116000
2023,SE,FT,168000
2023,SE,FT,130000
2023,SE,FT,153600
2023,SE,FT,107500
2023,MI,FT,94100
2023,MI,FT,72400
2023,SE,FT,178000
2023,SE,FT,152000
2023,SE,FT,192000
2023,SE,FT,164000
2023,SE,FT,233200
2023,SE,FT,140000
2023,SE,FT,194000
2023,SE,FT,161000
2023,SE,FT,225000
2023,SE,FT,156400
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,153600
2023,SE,FT,107500
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,145000
2023,SE,FT,120000
2023,SE,FT,206000
2023,SE,FT,130000
2023,SE,FT,153600
2023,SE,FT,107500
2023,SE,FT,146100
2023,SE,FT,112400
2023,SE,FT,241000
2023,SE,FT,155000
2023,EX,FT,194500
2023,EX,FT,115500
2023,MI,FT,110000
2023,MI,FT,70000
2023,SE,FT,199000
2023,SE,FT,145000
2023,SE,FT,200000
2023,SE,FT,170000
2023,SE,FT,150120
2023,SE,FT,120096
2023,SE,FT,253000
2023,SE,FT,168000
2023,SE,FT,200000
2023,SE,FT,170000
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,178600
2023,SE,FT,142880
2023,SE,FT,255000
2023,SE,FT,169000
2023,MI,FT,155000
2023,MI,FT,100000
2023,MI,FT,151410
2023,MI,FT,144200
2023,EN,FT,151410
2023,EN,FT,115360
2023,SE,FT,252000
2023,SE,FT,129000
2023,MI,FT,193170
2023,MI,FT,116480
2023,MI,FT,250000
2023,MI,FT,125000
2023,SE,FT,146000
2023,SE,FT,94000
2023,EX,FT,200000
2023,EX,FT,165000
2023,EX,FT,110000
2023,EX,FT,90000
2023,SE,FT,260000
2023,SE,FT,136000
2023,EX,FT,329500
2023,EX,FT,269600
2023,SE,FT,250500
2023,SE,FT,159500
2023,EN,FT,115000
2023,EN,FT,105000
2023,SE,FT,250000
2023,SE,FT,170000
2023,SE,FT,198800
2023,SE,FT,105200
2023,EN,FT,94035
2023,EN,FT,57920
2023,SE,FT,222200
2023,SE,FT,136000
2023,SE,FT,113600
2023,SE,FT,60000
2023,SE,FT,150000
2023,SE,FT,130000
2023,SE,FT,256000
2023,SE,FT,160000
2023,SE,FT,180000
2023,SE,FT,165000
2023,SE,FT,116000
2023,SE,FT,78000
2023,SE,FT,245000
2023,SE,FT,210000
2023,SE,FT,115934
2023,SE,FT,81666
2023,SE,FT,283200
2023,SE,FT,188800
2023,SE,FT,220000
2023,SE,FT,150000
2023,SE,FT,192000
2023,SE,FT,164000
2023,MI,FL,36000
2023,MI,FT,2700000
2023,SE,FT,205640
2023,SE,FT,142600
2023,SE,FT,193200
2023,SE,FT,156400
2023,SE,FT,196000
2023,SE,FT,121000
2023,SE,FT,72000
2023,SE,FT,48000
2023,SE,FT,165000
2023,SE,FT,132300
2023,SE,FT,244000
2023,SE,FT,197000
2023,SE,FT,328000
2023,SE,FT,211000
2023,SE,FT,237000
2023,SE,FT,201450
2023,SE,FT,229000
2023,SE,FT,206000
2023,SE,FT,231000
2023,SE,FT,134000
2023,SE,FT,183750
2023,SE,FT,165400
2023,MI,FT,175000
2023,MI,FT,125000
2023,SE,FT,152900
2023,SE,FT,117700
2023,SE,FT,285800
2023,SE,FT,154600
2023,SE,FT,289120
2023,SE,FT,192400
2023,MI,FT,179998
2023,EN,FT,4000000
2023,MI,FT,35000
2023,SE,FT,230000
2023,SE,FT,166000
2023,MI,FT,258000
2023,SE,FT,225000
2023,SE,FT,156400
2023,SE,FT,190000
2023,SE,FT,150000
2023,SE,FT,196000
2023,SE,FT,121000
2023,SE,FT,219000
2023,SE,FT,141000
2023,SE,FT,230000
2023,SE,FT,206000
2023,SE,FT,192000
2023,SE,FT,164000
2023,MI,FT,300000
2023,MI,FT,260000
2023,SE,FT,147000
2023,SE,FT,92000
2023,SE,FT,200000
2023,SE,FT,140000
2023,MI,FT,110000
2023,MI,FT,70000
2023,SE,FT,284310
2023,SE,FT,153090
2023,SE,FT,261500
2023,SE,FT,134500
2023,EN,CT,83200
2023,SE,FT,204500
2023,SE,FT,142200
2023,SE,FT,145000
2023,SE,FT,106000
2023,SE,FT,190000
2023,SE,FT,160000
2023,SE,FT,275300
2023,SE,FT,183500
2023,MI,FT,120000
2023,MI,FT,100000
2023,SE,FT,182850
2023,SE,FT,113000
2023,SE,FT,202800
2023,SE,FT,104300
2023,SE,FT,215000
2023,SE,FT,175000
2023,EX,FT,228856
2023,EX,FT,144540
2023,MI,FT,162500
2023,MI,FT,130000
2023,MI,FT,140000
2023,MI,FT,115000
2023,SE,FT,136600
2023,SE,FT,109280
2023,SE,FT,221000
2023,SE,FT,185000
2023,SE,FT,84000
2023,SE,FT,60000
2023,MI,FT,60000
2023,MI,FT,50000
2023,MI,FT,70000
2021,SE,FL,60000
2023,SE,FT,281000
2023,SE,FT,196000
2023,SE,FT,146000
2023,SE,FT,94000
2023,EN,FT,69500
2023,EN,FT,46400
2023,SE,FT,185000
2023,SE,FT,150000
2023,SE,FT,145000
2023,SE,FT,115000
2023,SE,FT,254000
2023,SE,FT,200000
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,281000
2023,SE,FT,181000
2023,SE,FT,285000
2023,SE,FT,210000
2023,EN,FT,69525
2023,EN,FT,61800
2023,SE,FT,192000
2023,SE,FT,164000
2023,SE,FT,178000
2023,SE,FT,152000
2023,SE,FT,160000
2023,EN,FT,40000
2023,SE,FT,125000
2023,SE,FT,95000
2023,SE,FT,130000
2023,SE,FT,110000
2023,SE,FT,45000
2023,SE,FT,36000
2023,SE,FT,145000
2023,SE,FT,120000
2023,SE,FT,283200
2023,SE,FT,188800
2023,SE,FT,225000
2023,SE,FT,168000
2023,SE,FT,140000
2023,SE,FT,105000
2023,EN,FT,130001
2023,EN,FT,71907
2023,SE,FT,144000
2023,SE,FT,80000
2023,SE,FT,205000
2023,SE,FT,150000
2023,SE,FT,189400
2023,SE,FT,131685
2023,EX,FT,204500
2023,EX,FT,142200
2023,SE,FT,150000
2023,SE,FT,130000
2023,MI,FT,120000
2023,MI,FT,120000
2023,SE,FT,172000
2023,SE,FT,110000
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,110000
2023,SE,FT,90000
2023,EN,FT,60000
2023,EN,FT,105000
2022,MI,FT,45000
2023,SE,FT,57000
2023,MI,FT,120000
2023,SE,FT,168400
2023,SE,FT,90700
2023,SE,FT,150000
2023,SE,FT,95000
2023,SE,FT,161000
2023,SE,FT,85000
2023,SE,FT,240000
2023,SE,FT,157250
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,277500
2023,SE,FT,206000
2023,MI,FT,165000
2023,MI,FT,150000
2023,SE,FT,222200
2023,SE,FT,136000
2023,SE,FT,236500
2023,SE,FT,176000
2023,SE,FT,155000
2023,SE,FT,120000
2023,SE,FT,172800
2023,SE,FT,110000
2023,SE,FT,260000
2023,SE,FT,136000
2023,SE,FT,171250
2023,SE,FT,113750
2022,EN,FT,5500000
2020,MI,CT,60000
2023,EN,FT,100000
2023,SE,CT,300000
2023,SE,FT,146000
2023,SE,FT,75000
2023,SE,FT,146000
2023,SE,FT,75000
2023,EN,FT,150000
2023,EN,FT,100000
2023,SE,FT,62000
2023,SE,FT,55000
2023,MI,FT,155000
2023,MI,FT,140000
2023,MI,FT,36000
2023,SE,FT,247500
2023,SE,FT,172200
2023,MI,FT,110000
2023,MI,FT,70000
2023,SE,FT,230000
2023,SE,FT,140100
2023,SE,FT,297300
2023,SE,FT,198200
2023,MI,FT,204000
2023,MI,FT,161500
2023,SE,FT,144000
2023,SE,FT,77000
2023,MI,FT,87500
2023,MI,FT,62500
2023,SE,FT,160000
2023,SE,FT,135000
2023,SE,FT,216000
2023,SE,FT,184000
2023,MI,FT,90000
2023,MI,FT,45000
2023,SE,FT,253000
2023,SE,FT,156400
2023,SE,FT,265000
2023,SE,FT,200000
2023,SE,FT,217000
2023,SE,FT,185000
2023,SE,FT,177300
2023,SE,FT,136300
2023,SE,FT,83000
2023,SE,FT,72000
2023,SE,FT,208450
2023,SE,FT,170550
2023,SE,FT,72000
2023,SE,FT,60000
2023,SE,FT,200000
2023,SE,FT,130000
2023,SE,FT,190000
2023,SE,FT,165000
2023,EN,FT,165000
2023,EN,FT,145000
2023,SE,FT,222200
2023,SE,FT,136000
2023,EX,FT,336400
2023,EX,FT,201900
2023,MI,FT,189750
2023,MI,FT,131100
2023,MI,FT,270000
2023,MI,FT,95000
2023,SE,FT,170000
2023,SE,FT,120000
2023,MI,FT,117300
2023,MI,FT,69000
2023,SE,FT,182000
2023,SE,FT,144000
2023,MI,FT,244000
2023,MI,FT,200000
2023,SE,FT,120000
2023,SE,FT,100000
2023,MI,FT,260000
2023,MI,FT,175000
2023,SE,FT,190000
2023,SE,FT,150000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,250000
2023,SE,FT,100000
2023,SE,FT,225000
2023,SE,FT,175000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,210000
2023,SE,FT,160000
2023,SE,FT,236500
2023,SE,FT,176000
2023,MI,FT,105000
2023,MI,FT,102500
2023,SE,FT,370000
2023,SE,FT,200000
2023,SE,FT,260000
2023,SE,FT,225000
2023,SE,FT,370000
2023,SE,FT,200000
2023,MI,FT,186600
2023,MI,FT,116500
2023,SE,FT,80000
2023,SE,FT,60000
2023,SE,FT,299500
2023,SE,FT,245100
2023,SE,FT,222000
2023,SE,FT,138000
2023,SE,FT,207300
2023,SE,FT,149200
2023,SE,FT,292000
2023,SE,FT,164500
2023,SE,FT,292200
2023,SE,FT,164500
2023,SE,FT,163800
2023,SE,FT,126000
2023,SE,FT,160000
2023,SE,FT,120000
2023,SE,FT,140000
2023,SE,FT,120000
2023,MI,FT,120000
2023,SE,FT,280000
2023,SE,FT,210000
2023,MI,FT,170000
2023,MI,FT,150000
2023,MI,FT,200000
2023,MI,FT,170000
2023,EX,FT,225000
2023,EX,FT,175000
2023,SE,FT,189750
2023,SE,FT,131100
2023,SE,FT,123400
2023,SE,FT,82200
2023,EN,FT,40000
2023,EN,FT,35000
2023,EX,FT,225000
2023,SE,FT,50000
2023,SE,FT,161800
2023,SE,FT,121400
2023,SE,FT,285000
2023,SE,FT,193900
2023,SE,FT,240000
2023,SE,FT,196000
2023,SE,FT,214000
2023,SE,FT,164000
2023,SE,FT,170000
2023,SE,FT,155000
2023,SE,FT,125000
2023,SE,FT,98000
2023,SE,FT,199000
2023,SE,FT,145000
2023,SE,FT,260000
2023,SE,FT,200000
2022,MI,FT,100000
2023,MI,FT,90000
2023,MI,FT,70000
2023,SE,FT,185900
2023,SE,FT,129300
2023,EX,FT,200000
2023,EX,FT,145000
2023,SE,FT,175000
2023,SE,FT,120000
2023,SE,FT,145000
2023,SE,FT,120000
2023,SE,FT,252000
2023,SE,FT,129000
2023,SE,FT,289800
2023,SE,FT,214000
2023,SE,FT,142000
2023,SE,FT,87500
2023,SE,FT,222200
2023,SE,FT,136000
2023,SE,FT,220000
2023,SE,FT,165000
2023,SE,FT,45000
2023,SE,FT,36000
2023,SE,FT,280830
2023,SE,FT,173175
2023,SE,FT,195000
2023,SE,FT,160000
2023,SE,FT,275300
2023,SE,FT,183500
2023,SE,FT,175000
2023,SE,FT,145000
2023,MI,FT,105000
2023,MI,FT,85000
2023,SE,FT,175000
2023,SE,FT,160000
2023,MI,FT,75000
2023,MI,FT,40000
2023,MI,FT,627000
2023,MI,FT,162500
2023,MI,FT,130000
2023,SE,FT,69500
2023,SE,FT,60000
2023,SE,FT,174350
2023,SE,FT,126800
2023,SE,FT,66200
2023,SE,FT,57000
2023,SE,FT,245000
2023,SE,FT,140000
2023,SE,FT,231250
2023,SE,FT,138750
2023,MI,FT,155000
2023,MI,FT,125000
2023,MI,FT,242000
2023,MI,FT,195000
2023,EN,FT,155000
2023,EN,FT,125000
2023,SE,FT,222200
2023,SE,FT,136000
2023,MI,FT,160000
2023,MI,FT,140000
2023,MI,FT,110000
2023,MI,FT,70000
2023,SE,FT,183924
2023,SE,FT,125760
2023,SE,FT,150000
2023,SE,FT,105000
2023,MI,FT,350000
2023,MI,FT,50000
2023,SE,FT,80000
2023,MI,CT,30000
2023,MI,CT,25500
2023,SE,FT,175000
2023,SE,FT,120000
2023,SE,FT,222200
2023,SE,FT,136000
2023,SE,FT,219000
2023,SE,FT,141000
2023,SE,FT,147100
2023,SE,FT,90700
2023,SE,FT,130000
2023,SE,FT,100000
2023,EN,FT,213660
2023,EN,FT,130760
2023,SE,FT,147100
2023,SE,FT,90700
2023,SE,FT,170000
2023,SE,FT,150000
2023,MI,FT,150000
2023,MI,FT,110000
2023,SE,FT,275000
2023,SE,FT,174000
2023,SE,FT,230000
2023,SE,FT,143200
2023,SE,FT,225000
2023,SE,FT,156400
2023,SE,FT,200000
2023,SE,FT,130000
2023,SE,FT,90000
2023,SE,FT,72000
2023,SE,FT,253200
2023,SE,FT,90700
2023,SE,FT,342810
2023,SE,FT,184590
2023,MI,FT,162500
2023,MI,FT,130000
2023,MI,FT,105380
2023,MI,FT,64500
2023,EN,FT,30000
2022,MI,FT,1650000
2023,EN,FT,204620
2023,EN,FT,110680
2023,SE,FT,270703
2023,SE,FT,221484
2023,SE,FT,212750
2023,SE,FT,185000
2023,SE,FT,262000
2023,SE,FT,245000
2023,SE,FT,275300
2023,SE,FT,183500
2023,SE,FT,218500
2023,SE,FT,199098
2023,SE,FT,203300
2023,SE,FT,123600
2023,SE,FT,189110
2023,SE,FT,139000
2023,EX,FT,258750
2023,EX,FT,185000
2023,SE,FT,231500
2023,SE,FT,166000
2023,SE,FT,172500
2023,SE,FT,110500
2023,SE,FT,238000
2023,SE,FT,176000
2023,SE,FT,237000
2023,SE,FT,201450
2023,SE,FT,309400
2023,SE,FT,159100
2023,SE,FT,115000
2023,SE,FT,81500
2023,SE,FT,237000
2023,SE,FT,201450
2023,SE,FT,280000
2023,SE,FT,210000
2023,SE,FT,280100
2023,SE,FT,168100
2023,SE,FT,193500
2023,SE,FT,139000
2023,MI,FT,510000
2023,SE,FT,150000
2023,MI,FT,65000
2023,MI,FT,90000
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,225000
2023,SE,FT,175000
2023,SE,FT,185000
2023,SE,FT,140000
2023,SE,FT,45000
2023,SE,FT,36000
2023,SE,FT,105000
2023,SE,FT,70000
2023,EN,FT,163196
2023,EN,FT,145885
2023,SE,FT,217000
2023,SE,FT,185000
2023,SE,FT,202800
2023,SE,FT,104300
2023,SE,FT,145000
2023,SE,FT,65000
2023,SE,FT,165000
2023,SE,FT,132300
2023,SE,FT,179170
2023,SE,FT,94300
2023,SE,FT,152500
2023,SE,FT,116450
2023,SE,FT,247300
2023,SE,FT,133800
2023,SE,FT,203000
2023,SE,FT,133000
2023,EN,FT,220000
2022,EN,FT,54000
2023,SE,FT,150000
2023,SE,FT,120000
2023,SE,FT,289800
2023,SE,FT,214000
2023,SE,FT,179820
2023,SE,FT,143860
2023,SE,FT,283200
2023,SE,FT,188800
2023,SE,FT,289800
2023,SE,FT,214200
2023,SE,FT,185900
2023,SE,FT,129300
2023,SE,FT,252000
2023,SE,FT,129000
2023,MI,FT,155000
2023,MI,FT,140000
2023,SE,FT,161800
2023,SE,FT,141600
2023,SE,FT,342300
2023,SE,FT,176100
2023,MI,FT,100000
2023,MI,FT,70000
2023,EN,FT,85000
2023,EN,FT,65000
2023,SE,FT,138784
2023,SE,FT,83270
2023,EN,FT,75000
2023,EN,FT,70000
2023,SE,FT,204500
2023,SE,FT,138900
2023,SE,FT,318300
2023,SE,FT,212200
2023,SE,FT,95000
2023,SE,FT,75000
2023,SE,FT,195000
2023,SE,FT,160000
2023,SE,FT,230000
2023,SE,FT,143200
2023,MI,FT,100000
2023,MI,FT,70000
2023,MI,FT,105000
2023,MI,FT,1700000
2023,MI,FT,38000
2023,MI,FT,35000
